2024-04-26 11:55:35.283 | SUCCESS  | __main__:send_tx:100 - Transaction satisfying the conditions.
2024-04-26 11:56:14.506 | INFO     | __main__:scan_transactions:137 - Signatures scanning initiated, token='ANJZtGV5X9yV22bFs2x23TzWdu9ZBa3caoTEuRwVi646'
2024-04-26 11:56:14.507 | INFO     | __main__:scan_transactions:138 - Scanning start time is: 11:56:14
2024-04-26 11:56:19.017 | ERROR    | src.userbot.handlers:on_new_message_from_second_channel:55 - Can't find token in message text from SECOND channel.
2024-04-26 11:56:39.077 | SUCCESS  | src.storage.database:add_token:92 - New token (9n7JseCynEJhzLtzNVrrsC4jHt74TGdSg1NSZWi3NSm2) was successfuly inserted to database.
2024-04-26 11:56:42.128 | SUCCESS  | src.storage.database:add_token:92 - New token (9n7JseCynEJhzLtzNVrrsC4jHt74TGdSg1NSZWi3NSm2) was successfuly inserted to database.
2024-04-26 11:56:43.052 | ERROR    | src.userbot.handlers:on_new_message_from_second_channel:55 - Can't find token in message text from SECOND channel.
2024-04-26 11:56:43.463 | DEBUG    | src.tokens_handler:__add_tokens:44 - Start transaction handler in process 25
2024-04-26 11:56:48.936 | ERROR    | src.userbot.handlers:on_new_message_from_second_channel:55 - Can't find token in message text from SECOND channel.
2024-04-26 11:56:59.195 | INFO     | __main__:scan_transactions:137 - Signatures scanning initiated, token='9n7JseCynEJhzLtzNVrrsC4jHt74TGdSg1NSZWi3NSm2'
2024-04-26 11:56:59.196 | INFO     | __main__:scan_transactions:138 - Scanning start time is: 11:56:59
2024-04-26 11:57:04.689 | SUCCESS  | src.storage.database:add_token:92 - New token (C5RFp1fhNGdU2epHPk8nzDqGF1MBTF7VCJgYoDc5hCKL) was successfuly inserted to database.
2024-04-26 11:57:08.141 | SUCCESS  | src.storage.database:add_token:92 - New token (C5RFp1fhNGdU2epHPk8nzDqGF1MBTF7VCJgYoDc5hCKL) was successfuly inserted to database.
2024-04-26 11:57:13.500 | DEBUG    | src.tokens_handler:__add_tokens:44 - Start transaction handler in process 27
2024-04-26 11:57:16.490 | SUCCESS  | src.storage.database:add_token:92 - New token (HktQmdGNaKqbi8aawneDQrUUpLMcqvbTzs1QPFzV8hGu) was successfuly inserted to database.
2024-04-26 11:57:17.875 | WARNING  | __main__:send_tx:93 - Transaction not satisfying the conditions, shouldn't be in range 0.0;5.0
2024-04-26 11:57:17.875 | INFO     | __main__:send_tx:95 - Signature: 4tmxFTPBqjRWpUUjnL5NG7UsUyYWiJiJsWLkCnGN96XCkJiCcR36TvqsWjn8nWeDh8ERwBBdWtydUB6WPaudyc2Y
2024-04-26 11:57:17.876 | INFO     | __main__:send_tx:96 - SWAP: 0.0005000000000006111
2024-04-26 11:57:17.948 | WARNING  | __main__:send_tx:93 - Transaction not satisfying the conditions, shouldn't be in range 0.0;5.0
2024-04-26 11:57:17.948 | INFO     | __main__:send_tx:95 - Signature: 4ykfvj1YMLaPvqJPLERFMp64PdEMF7nJLpmhqaw8CwQ9ogB5HVTQyCgk8HQa6RzTqrhgzVJQWMZ1zuKpauREDeMZ
2024-04-26 11:57:17.949 | INFO     | __main__:send_tx:96 - SWAP: 0.00019999999999953388
2024-04-26 11:57:18.284 | WARNING  | __main__:send_tx:93 - Transaction not satisfying the conditions, shouldn't be in range 0.0;5.0
2024-04-26 11:57:18.284 | INFO     | __main__:send_tx:95 - Signature: 2D6iFDBzu3Zt4Ap2N9Tdb2opLbe4NyT8Vd52mLKTHTmZyqawdWem4e6mhWnNBUKd5xkBsqxZ8zo9iGcp7g5y2woW
2024-04-26 11:57:18.285 | INFO     | __main__:send_tx:96 - SWAP: 1.000000000139778e-05
2024-04-26 11:57:18.844 | WARNING  | __main__:send_tx:93 - Transaction not satisfying the conditions, shouldn't be in range 0.0;5.0
2024-04-26 11:57:18.845 | INFO     | __main__:send_tx:95 - Signature: 4C3VfemKn4ECLrCTA6GNVRGgmjxJtgbdmWLQKZpNqRvMKNzpgyyYpQaCqLMgdxfG2bV1r5t1xszXGif8PYzxqypo
2024-04-26 11:57:18.845 | INFO     | __main__:send_tx:96 - SWAP: 0.09899999999999842
2024-04-26 11:57:19.179 | WARNING  | __main__:send_tx:93 - Transaction not satisfying the conditions, shouldn't be in range 0.0;5.0
2024-04-26 11:57:19.179 | INFO     | __main__:send_tx:95 - Signature: 4udq9Fh6MPJrB3DBko3RhuG1XN3EULkcUnH5Gs2veL8zVd39W4dN5T78uwbQBkercekSEbcfReXiAaWKaHXaZRFj
2024-04-26 11:57:19.180 | INFO     | __main__:send_tx:96 - SWAP: 9.999999999976694e-05
2024-04-26 11:57:19.183 | WARNING  | __main__:send_tx:93 - Transaction not satisfying the conditions, shouldn't be in range 0.0;5.0
2024-04-26 11:57:19.183 | INFO     | __main__:send_tx:95 - Signature: 2RZd4QdKSHxnt4D4HznjxhHg8N7vs6hrayNnAfWoVEiqfVcxTFCqdaSwNxYkgaBY8VWbGsyZiwVqo4ghkESkqVej
2024-04-26 11:57:19.184 | INFO     | __main__:send_tx:96 - SWAP: 9.999999999621423e-06
2024-04-26 11:57:19.410 | WARNING  | __main__:send_tx:93 - Transaction not satisfying the conditions, shouldn't be in range 0.0;5.0
2024-04-26 11:57:19.411 | INFO     | __main__:send_tx:95 - Signature: 2RZd4QdKSHxnt4D4HznjxhHg8N7vs6hrayNnAfWoVEiqfVcxTFCqdaSwNxYkgaBY8VWbGsyZiwVqo4ghkESkqVej
2024-04-26 11:57:19.411 | INFO     | __main__:send_tx:96 - SWAP: 9.999999999621423e-06
2024-04-26 11:57:19.428 | WARNING  | __main__:send_tx:93 - Transaction not satisfying the conditions, shouldn't be in range 0.0;5.0
2024-04-26 11:57:19.429 | INFO     | __main__:send_tx:95 - Signature: 4udq9Fh6MPJrB3DBko3RhuG1XN3EULkcUnH5Gs2veL8zVd39W4dN5T78uwbQBkercekSEbcfReXiAaWKaHXaZRFj
2024-04-26 11:57:19.429 | INFO     | __main__:send_tx:96 - SWAP: 9.999999999976694e-05
2024-04-26 11:57:19.797 | WARNING  | __main__:send_tx:93 - Transaction not satisfying the conditions, shouldn't be in range 0.0;5.0
2024-04-26 11:57:19.798 | INFO     | __main__:send_tx:95 - Signature: 2RZd4QdKSHxnt4D4HznjxhHg8N7vs6hrayNnAfWoVEiqfVcxTFCqdaSwNxYkgaBY8VWbGsyZiwVqo4ghkESkqVej
2024-04-26 11:57:19.798 | INFO     | __main__:send_tx:96 - SWAP: 9.999999999621423e-06
2024-04-26 11:57:19.844 | WARNING  | __main__:send_tx:93 - Transaction not satisfying the conditions, shouldn't be in range 0.0;5.0
2024-04-26 11:57:19.845 | INFO     | __main__:send_tx:95 - Signature: 4udq9Fh6MPJrB3DBko3RhuG1XN3EULkcUnH5Gs2veL8zVd39W4dN5T78uwbQBkercekSEbcfReXiAaWKaHXaZRFj
2024-04-26 11:57:19.845 | INFO     | __main__:send_tx:96 - SWAP: 9.999999999976694e-05
2024-04-26 11:57:20.517 | SUCCESS  | src.storage.database:add_token:92 - New token (HktQmdGNaKqbi8aawneDQrUUpLMcqvbTzs1QPFzV8hGu) was successfuly inserted to database.
2024-04-26 11:57:22.412 | WARNING  | __main__:send_tx:93 - Transaction not satisfying the conditions, shouldn't be in range 0.0;5.0
2024-04-26 11:57:22.412 | INFO     | __main__:send_tx:95 - Signature: 4YHaGCdkodE6X1Cp7Hn4X8YW5hPwii2Uja7SE9V3wVbaULk7Pgaz6w4U3PF1EJZkMVAaYrcNgGZSf3R48wC9Rc5F
2024-04-26 11:57:22.413 | INFO     | __main__:send_tx:96 - SWAP: 0.0001000000000015433
2024-04-26 11:57:23.522 | DEBUG    | src.tokens_handler:__add_tokens:44 - Start transaction handler in process 30
2024-04-26 11:57:25.522 | SUCCESS  | __main__:send_tx:100 - Transaction satisfying the conditions.
2024-04-26 11:57:25.525 | INFO     | __main__:send_tx:101 - Signature: L6LK14mRW66Mjgx38rRExmBpdbfVUG9MCuBc5UB1FjFCAxKhvWYQQK7gtQX4oVsfZVn1oDb1876uVjnj8oxswy7
2024-04-26 11:57:25.527 | INFO     | __main__:send_tx:102 - SWAP: 21.14685953899999
2024-04-26 11:57:25.528 | INFO     | __main__:scan_transactions:137 - Signatures scanning initiated, token='HktQmdGNaKqbi8aawneDQrUUpLMcqvbTzs1QPFzV8hGu'
2024-04-26 11:57:25.528 | INFO     | __main__:scan_transactions:138 - Scanning start time is: 11:57:25
2024-04-26 11:57:29.253 | INFO     | __main__:scan_transactions:137 - Signatures scanning initiated, token='C5RFp1fhNGdU2epHPk8nzDqGF1MBTF7VCJgYoDc5hCKL'
2024-04-26 11:57:29.255 | INFO     | __main__:scan_transactions:138 - Scanning start time is: 11:57:29
2024-04-26 11:57:33.461 | WARNING  | __main__:send_tx:93 - Transaction not satisfying the conditions, shouldn't be in range 0.0;5.0
2024-04-26 11:57:33.462 | INFO     | __main__:send_tx:95 - Signature: 4XWUcDiptJJoQbqZJcxXvGN4nTyGgSnVSA7gAcbUymnqqf3gaQ5iqAw6hkkg6PpxbABXXyHpNikFGHj21PHJFCjs
2024-04-26 11:57:33.462 | INFO     | __main__:send_tx:96 - SWAP: 0.00019999999999953388
2024-04-26 11:57:33.466 | WARNING  | __main__:send_tx:93 - Transaction not satisfying the conditions, shouldn't be in range 0.0;5.0
2024-04-26 11:57:33.466 | INFO     | __main__:send_tx:95 - Signature: 4TEwkqahdYnk2nyRxHN7qa2LkQUwGZXAAytn1JZQBsMXnKSQSnmbJBabfgtR9D7fYRLfuxTDpNFRnUbJVWTXoC9R
2024-04-26 11:57:33.467 | INFO     | __main__:send_tx:96 - SWAP: 0.0009999999999994458
2024-04-26 11:57:33.731 | WARNING  | __main__:send_tx:93 - Transaction not satisfying the conditions, shouldn't be in range 0.0;5.0
2024-04-26 11:57:33.731 | INFO     | __main__:send_tx:95 - Signature: 4XWUcDiptJJoQbqZJcxXvGN4nTyGgSnVSA7gAcbUymnqqf3gaQ5iqAw6hkkg6PpxbABXXyHpNikFGHj21PHJFCjs
2024-04-26 11:57:33.732 | INFO     | __main__:send_tx:96 - SWAP: 0.00019999999999953388
2024-04-26 11:57:33.735 | WARNING  | __main__:send_tx:93 - Transaction not satisfying the conditions, shouldn't be in range 0.0;5.0
2024-04-26 11:57:33.735 | INFO     | __main__:send_tx:95 - Signature: 4TEwkqahdYnk2nyRxHN7qa2LkQUwGZXAAytn1JZQBsMXnKSQSnmbJBabfgtR9D7fYRLfuxTDpNFRnUbJVWTXoC9R
2024-04-26 11:57:33.735 | INFO     | __main__:send_tx:96 - SWAP: 0.0009999999999994458
2024-04-26 11:57:34.415 | WARNING  | __main__:send_tx:93 - Transaction not satisfying the conditions, shouldn't be in range 0.0;5.0
2024-04-26 11:57:34.415 | INFO     | __main__:send_tx:95 - Signature: 4TEwkqahdYnk2nyRxHN7qa2LkQUwGZXAAytn1JZQBsMXnKSQSnmbJBabfgtR9D7fYRLfuxTDpNFRnUbJVWTXoC9R
2024-04-26 11:57:34.415 | INFO     | __main__:send_tx:96 - SWAP: 0.0009999999999994458
2024-04-26 11:57:34.418 | WARNING  | __main__:send_tx:93 - Transaction not satisfying the conditions, shouldn't be in range 0.0;5.0
2024-04-26 11:57:34.418 | INFO     | __main__:send_tx:95 - Signature: 4XWUcDiptJJoQbqZJcxXvGN4nTyGgSnVSA7gAcbUymnqqf3gaQ5iqAw6hkkg6PpxbABXXyHpNikFGHj21PHJFCjs
2024-04-26 11:57:34.419 | INFO     | __main__:send_tx:96 - SWAP: 0.00019999999999953388
2024-04-26 11:57:34.900 | WARNING  | __main__:send_tx:93 - Transaction not satisfying the conditions, shouldn't be in range 0.0;5.0
2024-04-26 11:57:34.901 | INFO     | __main__:send_tx:95 - Signature: 43gKNRL1sGS17MWypXVhrnCgEVotwLy8s82xEE1QjcQrSaAP7y3kDHVu3MVd4Z6H3QJvPxr84Gn8r8ct6MyEp6S1
2024-04-26 11:57:34.902 | INFO     | __main__:send_tx:96 - SWAP: 0.0009999999999994458
2024-04-26 11:57:36.957 | ERROR    | src.userbot.handlers:on_new_message_from_second_channel:55 - Can't find token in message text from SECOND channel.
2024-04-26 11:57:41.591 | SUCCESS  | src.storage.database:add_token:92 - New token (HvfznJcusgpFkLxgZ5PPrvYgC9hfhig7uLDRVxXCxRUb) was successfuly inserted to database.
2024-04-26 11:57:43.554 | DEBUG    | src.tokens_handler:__add_tokens:44 - Start transaction handler in process 32
2024-04-26 11:57:45.101 | SUCCESS  | __main__:send_tx:100 - Transaction satisfying the conditions.
2024-04-26 11:57:45.105 | INFO     | __main__:send_tx:101 - Signature: L6LK14mRW66Mjgx38rRExmBpdbfVUG9MCuBc5UB1FjFCAxKhvWYQQK7gtQX4oVsfZVn1oDb1876uVjnj8oxswy7
2024-04-26 11:57:45.105 | INFO     | __main__:send_tx:102 - SWAP: 21.14685953899999
2024-04-26 11:57:45.106 | INFO     | __main__:scan_transactions:137 - Signatures scanning initiated, token='HvfznJcusgpFkLxgZ5PPrvYgC9hfhig7uLDRVxXCxRUb'
2024-04-26 11:57:45.106 | INFO     | __main__:scan_transactions:138 - Scanning start time is: 11:57:45
2024-04-26 11:57:46.128 | SUCCESS  | src.storage.database:add_token:92 - New token (HvfznJcusgpFkLxgZ5PPrvYgC9hfhig7uLDRVxXCxRUb) was successfuly inserted to database.
2024-04-26 11:57:47.685 | WARNING  | __main__:send_tx:93 - Transaction not satisfying the conditions, shouldn't be in range 0.0;5.0
2024-04-26 11:57:47.686 | INFO     | __main__:send_tx:95 - Signature: 3evtEBoHUJnrmn5hE8zCxwMeNJumsiW1pHhYXtxsuYFoXLMAYJBnmidiNtjtBcgh9nui3HLuCgrogXdaT9tkZKz4
2024-04-26 11:57:47.686 | INFO     | __main__:send_tx:96 - SWAP: 9.999999974752427e-06
2024-04-26 11:57:48.332 | WARNING  | __main__:send_tx:93 - Transaction not satisfying the conditions, shouldn't be in range 0.0;5.0
2024-04-26 11:57:48.333 | INFO     | __main__:send_tx:95 - Signature: 2wLkHuRMM3hUoaX59EYT4RsaxCaiCgrLSYWizjnxQkp6AgnGFeDdJiuN36prQRnWcm4t5rAAxdLRnMJS4okh47ZX
2024-04-26 11:57:48.334 | INFO     | __main__:send_tx:96 - SWAP: 0.9899999999999949
2024-04-26 11:57:48.486 | WARNING  | __main__:send_tx:93 - Transaction not satisfying the conditions, shouldn't be in range 0.0;5.0
2024-04-26 11:57:48.487 | INFO     | __main__:send_tx:95 - Signature: 2wLkHuRMM3hUoaX59EYT4RsaxCaiCgrLSYWizjnxQkp6AgnGFeDdJiuN36prQRnWcm4t5rAAxdLRnMJS4okh47ZX
2024-04-26 11:57:48.488 | INFO     | __main__:send_tx:96 - SWAP: 0.9899999999999949
2024-04-26 11:57:49.139 | WARNING  | __main__:send_tx:93 - Transaction not satisfying the conditions, shouldn't be in range 0.0;5.0
2024-04-26 11:57:49.140 | INFO     | __main__:send_tx:95 - Signature: Zj59Da38ak9HG23NLAGHUemaKxMLbtCYcSDZwB3af1im3u9mCZ5oRfmDEU1cV7Mrx71iLoDDcaNiqxACH9oSZn8
2024-04-26 11:57:49.140 | INFO     | __main__:send_tx:96 - SWAP: 0.09900000000000375
2024-04-26 11:57:49.217 | WARNING  | __main__:send_tx:93 - Transaction not satisfying the conditions, shouldn't be in range 0.0;5.0
2024-04-26 11:57:49.217 | INFO     | __main__:send_tx:95 - Signature: 63i3huRhDmozo7E9dDGRqyZT71YneBLrEdokcqnTV7dZyBEvc5UQ2XWmNVPSetXXpzW4Z6kDzJvcD3qvorYSoy8q
2024-04-26 11:57:49.218 | INFO     | __main__:send_tx:96 - SWAP: 9.999999999621423e-05
2024-04-26 11:57:49.469 | WARNING  | __main__:send_tx:93 - Transaction not satisfying the conditions, shouldn't be in range 0.0;5.0
2024-04-26 11:57:49.470 | INFO     | __main__:send_tx:95 - Signature: 63i3huRhDmozo7E9dDGRqyZT71YneBLrEdokcqnTV7dZyBEvc5UQ2XWmNVPSetXXpzW4Z6kDzJvcD3qvorYSoy8q
2024-04-26 11:57:49.470 | INFO     | __main__:send_tx:96 - SWAP: 9.999999999621423e-05
2024-04-26 11:57:49.487 | WARNING  | __main__:send_tx:93 - Transaction not satisfying the conditions, shouldn't be in range 0.0;5.0
2024-04-26 11:57:49.488 | INFO     | __main__:send_tx:95 - Signature: Zj59Da38ak9HG23NLAGHUemaKxMLbtCYcSDZwB3af1im3u9mCZ5oRfmDEU1cV7Mrx71iLoDDcaNiqxACH9oSZn8
2024-04-26 11:57:49.488 | INFO     | __main__:send_tx:96 - SWAP: 0.09900000000000375
2024-04-26 11:57:49.783 | WARNING  | __main__:send_tx:93 - Transaction not satisfying the conditions, shouldn't be in range 0.0;5.0
2024-04-26 11:57:49.784 | INFO     | __main__:send_tx:95 - Signature: 63i3huRhDmozo7E9dDGRqyZT71YneBLrEdokcqnTV7dZyBEvc5UQ2XWmNVPSetXXpzW4Z6kDzJvcD3qvorYSoy8q
2024-04-26 11:57:49.784 | INFO     | __main__:send_tx:96 - SWAP: 9.999999999621423e-05
2024-04-26 11:57:50.168 | WARNING  | __main__:send_tx:93 - Transaction not satisfying the conditions, shouldn't be in range 0.0;5.0
2024-04-26 11:57:50.169 | INFO     | __main__:send_tx:95 - Signature: Zj59Da38ak9HG23NLAGHUemaKxMLbtCYcSDZwB3af1im3u9mCZ5oRfmDEU1cV7Mrx71iLoDDcaNiqxACH9oSZn8
2024-04-26 11:57:50.170 | INFO     | __main__:send_tx:96 - SWAP: 0.09900000000000375
2024-04-26 11:57:50.296 | WARNING  | __main__:send_tx:93 - Transaction not satisfying the conditions, shouldn't be in range 0.0;5.0
2024-04-26 11:57:50.296 | INFO     | __main__:send_tx:95 - Signature: 5DPdkqPYXgBtPAU1kiHwEL14tWVH9JtgaAZvTqNcb3vqDJxzq6DbgbAAQCVcUTHJ6tPcUsobSnyo88NM7ea7abye
2024-04-26 11:57:50.297 | INFO     | __main__:send_tx:96 - SWAP: 2.5870750010000023
2024-04-26 11:57:50.344 | WARNING  | __main__:send_tx:93 - Transaction not satisfying the conditions, shouldn't be in range 0.0;5.0
2024-04-26 11:57:50.346 | INFO     | __main__:send_tx:95 - Signature: 51t4w8gAx6z6T56QodqvuPFHYsBnbW43xgEmbMWgXH3gmf276MZ2PUkQzruCGhNZHeV39C57ZpVMUhBKfSFsc1eA
2024-04-26 11:57:50.346 | INFO     | __main__:send_tx:96 - SWAP: 0.0990000000000002
2024-04-26 11:57:50.854 | SUCCESS  | __main__:send_tx:100 - Transaction satisfying the conditions.
2024-04-26 11:57:50.856 | INFO     | __main__:send_tx:101 - Signature: BkfDeNz5HYDPJ9mDXiFMNpVqPR55Gezst5WYDALjB1JiWTwBa9137tgEN7uWndqyjp9Sh5KrfprGHdzFVkHBAFj
2024-04-26 11:57:50.856 | INFO     | __main__:send_tx:102 - SWAP: -2.6286007220000016
2024-04-26 11:57:50.860 | WARNING  | __main__:send_tx:93 - Transaction not satisfying the conditions, shouldn't be in range 0.0;5.0
2024-04-26 11:57:50.861 | INFO     | __main__:send_tx:95 - Signature: 2HBFn5MAKXdi7BNcNGVoDTSZQMJeCjtZvYWrrJ2y4DtnDGtwqJXPnJzq2qP2qRsMqY1f7qH72y3Qih5KvA4AJBtu
2024-04-26 11:57:50.861 | INFO     | __main__:send_tx:96 - SWAP: 0.3960000000000008
2024-04-26 11:57:52.486 | WARNING  | __main__:send_tx:93 - Transaction not satisfying the conditions, shouldn't be in range 0.0;5.0
2024-04-26 11:57:52.487 | INFO     | __main__:send_tx:95 - Signature: 3arNMQoX3U14xSGkwCfSgpbwDQngGFCFayL9WMVDbFwXwDtTTz9r7NULjztyKbyEQjxjwUHeEYY5peNHLFYBmRfs
2024-04-26 11:57:52.487 | INFO     | __main__:send_tx:96 - SWAP: 0.24749999999999517
2024-04-26 11:57:52.495 | WARNING  | __main__:send_tx:93 - Transaction not satisfying the conditions, shouldn't be in range 0.0;5.0
2024-04-26 11:57:52.496 | INFO     | __main__:send_tx:95 - Signature: 5b5HYpmtkajvzeK3VVaYk9i5ipU2hhBh11SVkv83EVGP5eJWeFMFipHKMYjLcfhPrhjJM4d4LrJuPoLxZJK4Kc82
2024-04-26 11:57:52.497 | INFO     | __main__:send_tx:96 - SWAP: 0.035000000000003695
2024-04-26 11:57:52.521 | WARNING  | __main__:send_tx:93 - Transaction not satisfying the conditions, shouldn't be in range 0.0;5.0
2024-04-26 11:57:52.522 | INFO     | __main__:send_tx:95 - Signature: 4jsuXy3D5atfYDzoVjYW9bBParjGacrmkw8yBEUmsGB5NFeQuncR1TkmckdNgz2s9CpjbEwh9wYrCauyneRfR1Ev
2024-04-26 11:57:52.523 | INFO     | __main__:send_tx:96 - SWAP: 0.20000000000000284
2024-04-26 11:57:52.784 | WARNING  | __main__:send_tx:93 - Transaction not satisfying the conditions, shouldn't be in range 0.0;5.0
2024-04-26 11:57:52.785 | INFO     | __main__:send_tx:95 - Signature: 3arNMQoX3U14xSGkwCfSgpbwDQngGFCFayL9WMVDbFwXwDtTTz9r7NULjztyKbyEQjxjwUHeEYY5peNHLFYBmRfs
2024-04-26 11:57:52.785 | INFO     | __main__:send_tx:96 - SWAP: 0.24749999999999517
2024-04-26 11:57:52.845 | WARNING  | __main__:send_tx:93 - Transaction not satisfying the conditions, shouldn't be in range 0.0;5.0
2024-04-26 11:57:52.846 | INFO     | __main__:send_tx:95 - Signature: 5b5HYpmtkajvzeK3VVaYk9i5ipU2hhBh11SVkv83EVGP5eJWeFMFipHKMYjLcfhPrhjJM4d4LrJuPoLxZJK4Kc82
2024-04-26 11:57:52.847 | INFO     | __main__:send_tx:96 - SWAP: 0.035000000000003695
2024-04-26 11:57:52.889 | WARNING  | __main__:send_tx:93 - Transaction not satisfying the conditions, shouldn't be in range 0.0;5.0
2024-04-26 11:57:52.890 | INFO     | __main__:send_tx:95 - Signature: 4jsuXy3D5atfYDzoVjYW9bBParjGacrmkw8yBEUmsGB5NFeQuncR1TkmckdNgz2s9CpjbEwh9wYrCauyneRfR1Ev
2024-04-26 11:57:52.891 | INFO     | __main__:send_tx:96 - SWAP: 0.20000000000000284
2024-04-26 11:57:53.351 | WARNING  | __main__:send_tx:93 - Transaction not satisfying the conditions, shouldn't be in range 0.0;5.0
2024-04-26 11:57:53.352 | INFO     | __main__:send_tx:95 - Signature: 3arNMQoX3U14xSGkwCfSgpbwDQngGFCFayL9WMVDbFwXwDtTTz9r7NULjztyKbyEQjxjwUHeEYY5peNHLFYBmRfs
2024-04-26 11:57:53.353 | INFO     | __main__:send_tx:96 - SWAP: 0.24749999999999517
2024-04-26 11:57:53.401 | WARNING  | __main__:send_tx:93 - Transaction not satisfying the conditions, shouldn't be in range 0.0;5.0
2024-04-26 11:57:53.401 | INFO     | __main__:send_tx:95 - Signature: 5b5HYpmtkajvzeK3VVaYk9i5ipU2hhBh11SVkv83EVGP5eJWeFMFipHKMYjLcfhPrhjJM4d4LrJuPoLxZJK4Kc82
2024-04-26 11:57:53.402 | INFO     | __main__:send_tx:96 - SWAP: 0.035000000000003695
2024-04-26 11:57:53.478 | WARNING  | __main__:send_tx:93 - Transaction not satisfying the conditions, shouldn't be in range 0.0;5.0
2024-04-26 11:57:53.479 | INFO     | __main__:send_tx:95 - Signature: 4jsuXy3D5atfYDzoVjYW9bBParjGacrmkw8yBEUmsGB5NFeQuncR1TkmckdNgz2s9CpjbEwh9wYrCauyneRfR1Ev
2024-04-26 11:57:53.480 | INFO     | __main__:send_tx:96 - SWAP: 0.20000000000000284
2024-04-26 11:57:53.572 | DEBUG    | src.tokens_handler:__add_tokens:44 - Start transaction handler in process 34
2024-04-26 11:57:53.709 | WARNING  | __main__:send_tx:93 - Transaction not satisfying the conditions, shouldn't be in range 0.0;5.0
2024-04-26 11:57:53.710 | INFO     | __main__:send_tx:95 - Signature: 3arNMQoX3U14xSGkwCfSgpbwDQngGFCFayL9WMVDbFwXwDtTTz9r7NULjztyKbyEQjxjwUHeEYY5peNHLFYBmRfs
2024-04-26 11:57:53.711 | INFO     | __main__:send_tx:96 - SWAP: 0.24749999999999517
2024-04-26 11:57:53.756 | WARNING  | __main__:send_tx:93 - Transaction not satisfying the conditions, shouldn't be in range 0.0;5.0
2024-04-26 11:57:53.775 | INFO     | __main__:send_tx:95 - Signature: 5b5HYpmtkajvzeK3VVaYk9i5ipU2hhBh11SVkv83EVGP5eJWeFMFipHKMYjLcfhPrhjJM4d4LrJuPoLxZJK4Kc82
2024-04-26 11:57:53.775 | INFO     | __main__:send_tx:96 - SWAP: 0.035000000000003695
2024-04-26 11:57:53.794 | WARNING  | __main__:send_tx:93 - Transaction not satisfying the conditions, shouldn't be in range 0.0;5.0
2024-04-26 11:57:53.795 | INFO     | __main__:send_tx:95 - Signature: 4jsuXy3D5atfYDzoVjYW9bBParjGacrmkw8yBEUmsGB5NFeQuncR1TkmckdNgz2s9CpjbEwh9wYrCauyneRfR1Ev
2024-04-26 11:57:53.796 | INFO     | __main__:send_tx:96 - SWAP: 0.20000000000000284
2024-04-26 11:57:54.985 | SUCCESS  | __main__:send_tx:100 - Transaction satisfying the conditions.
